GCF_008629635.2	06c18624e8a5b2c6127ae3572842722c	1410	PIRSF	PIRSF001617	Alpha-AR	14	1409	0.0	T	17-03-2025	-	-.1	-.2	-.3
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	ProSitePatterns	PS00012	Phosphopantetheine attachment site.	887	902	-	T	17-03-2025	IPR006162	Phosphopantetheine attachment site	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Gene3D	G3DSA:3.40.50.12780	-	307	743	2.7E-74	T	17-03-2025	IPR042099	ANL, N-terminal domain	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	987	1286	1.07E-39	T	17-03-2025	IPR036291	NAD(P)-binding domain superfamily	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	SMART	SM00823	Phosphopantetheine attachment site	860	932	0.0028	T	17-03-2025	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177(InterPro)	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Gene3D	G3DSA:1.10.1200.10	-	844	933	1.3E-15	T	17-03-2025	IPR036736	ACP-like superfamily	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	ProSiteProfiles	PS50075	Carrier protein (CP) domain profile.	855	932	14.241433	T	17-03-2025	IPR009081	Phosphopantetheine binding ACP domain	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	SUPERFAMILY	SSF56801	Acetyl-CoA synthetase-like	273	848	3.14E-85	T	17-03-2025	-	-	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Pfam	PF00668	Condensation domain	100	286	6.9E-7	T	17-03-2025	IPR001242	Condensation domain	GO:0003824(InterPro)	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Gene3D	G3DSA:3.40.50.720	-	947	1363	1.2E-101	T	17-03-2025	-	-	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Gene3D	G3DSA:3.30.559.30	Nonribosomal peptide synthetase, condensation domain	22	284	1.1E-30	T	17-03-2025	-	-	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	PIRSF	PIRSF001617	Alpha-AR	24	766	1.2E-251	T	17-03-2025	-	-	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	PIRSF	PIRSF001617	Alpha-AR	764	1390	1.7E-190	T	17-03-2025	-	-	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	Pfam	PF00501	AMP-binding enzyme	313	713	5.0E-53	T	17-03-2025	IPR000873	AMP-dependent synthetase/ligase domain	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	NCBIfam	TIGR01746	thioester reductase domain	989	1363	3.6E-104	T	17-03-2025	IPR010080	Thioester reductase-like domain	-	-
GCA_015679535.1	3112c598a998dd69e3545d9a36ec6660	1392	SUPERFAMILY	SSF47336	ACP-like	857	928	1.31E-12	T	17-03-2025	IPR036736	ACP-like superfamily	-	-
