GCA_020746835.1	e577c563175d1a02bf506a6412dbf078	775	Gene3D	G3DSA:3.30.499.10	Aconitase, domain 3	77	365	6.0E-75	T	17-03-2025	IPR015931	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3	-	-.1
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	SUPERFAMILY	SSF53732	Aconitase iron-sulfur domain	7	247	3.14E-68	T	17-03-2025	IPR036008	Aconitase, iron-sulfur domain	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	Gene3D	G3DSA:3.30.499.10	Aconitase, domain 3	1	222	1.0E-63	T	17-03-2025	IPR015931	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	PRINTS	PR00415	Aconitase family signature	114	127	1.1E-7	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	PRINTS	PR00415	Aconitase family signature	128	141	1.1E-7	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	PRINTS	PR00415	Aconitase family signature	52	67	1.1E-7	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	PRINTS	PR00415	Aconitase family signature	38	51	1.1E-7	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	PANTHER	PTHR43822	HOMOACONITASE, MITOCHONDRIAL-RELATED	2	252	2.3E-82	T	17-03-2025	IPR050067	Isopropylmalate dehydratase and related enzymes	-	-
GCA_000183025.1	8aba1abad7dce2fe9d770de84a8a839c	252	Pfam	PF00330	Aconitase family (aconitate hydratase)	4	244	8.8E-60	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	MobiDBLite	mobidb-lite	consensus disorder prediction	443	470	-	T	17-03-2025	-	-	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	MobiDBLite	mobidb-lite	consensus disorder prediction	450	470	-	T	17-03-2025	-	-	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Pfam	PF00694	Aconitase C-terminal domain	539	594	1.8E-15	T	17-03-2025	IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Gene3D	G3DSA:3.30.499.10	Aconitase, domain 3	28	301	4.4E-73	T	17-03-2025	IPR015931	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	PANTHER	PTHR43822	HOMOACONITASE, MITOCHONDRIAL-RELATED	21	435	3.3E-140	T	17-03-2025	IPR050067	Isopropylmalate dehydratase and related enzymes	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	17-03-2025	-	-	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	SUPERFAMILY	SSF52016	LeuD/IlvD-like	450	598	5.1E-33	T	17-03-2025	-	-	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	SUPERFAMILY	SSF53732	Aconitase iron-sulfur domain	15	437	4.58E-113	T	17-03-2025	IPR036008	Aconitase, iron-sulfur domain	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Gene3D	G3DSA:3.30.499.10	Aconitase, domain 3	305	436	1.6E-34	T	17-03-2025	IPR015931	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Gene3D	G3DSA:3.20.19.10	Aconitase, domain 4	472	662	3.5E-38	T	17-03-2025	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	ProSitePatterns	PS01244	Aconitase family signature 2.	370	383	-	T	17-03-2025	IPR018136	Aconitase family, 4Fe-4S cluster binding site	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Pfam	PF00330	Aconitase family (aconitate hydratase)	339	429	7.7E-22	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_009733575.1	9b444453d43c22b03066ab9efdfd5985	694	Pfam	PF00330	Aconitase family (aconitate hydratase)	50	321	2.2E-57	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	CDD	cd01577	IPMI_Swivel	549	677	4.08964E-38	T	17-03-2025	IPR033940	3-isopropylmalate dehydratase, swivel domain	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	FunFam	G3DSA:3.20.19.10:FF:000003	3-isopropylmalate dehydratase small subunit	532	712	8.7E-63	T	17-03-2025	-	-	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	PANTHER	PTHR43822	HOMOACONITASE, MITOCHONDRIAL-RELATED	6	483	1.3E-142	T	17-03-2025	IPR050067	Isopropylmalate dehydratase and related enzymes	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	ProSitePatterns	PS01244	Aconitase family signature 2.	417	430	-	T	17-03-2025	IPR018136	Aconitase family, 4Fe-4S cluster binding site	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	NCBIfam	TIGR00170	3-isopropylmalate dehydratase large subunit	8	483	1.9E-229	T	17-03-2025	IPR004430	3-isopropylmalate dehydratase, large subunit	GO:0003861(InterPro)|GO:0009098(InterPro)|GO:0051539(InterPro)	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	CDD	cd01583	IPMI	34	462	0.0	T	17-03-2025	IPR033941	3-Isopropylmalate dehydratase, catalytic domain	GO:0003861(InterPro)	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	Pfam	PF00694	Aconitase C-terminal domain	534	656	6.8E-36	T	17-03-2025	IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	Pfam	PF00330	Aconitase family (aconitate hydratase)	13	475	1.0E-174	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	Hamap	MF_01031	3-isopropylmalate dehydratase small subunit [leuD].	533	734	36.617008	T	17-03-2025	IPR004431	3-isopropylmalate dehydratase, small subunit	GO:0003861(InterPro)|GO:0009098(InterPro)|GO:0009316(InterPro)	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	PIRSF	PIRSF001418	ACN	6	758	0.0	T	17-03-2025	IPR012235	3-isopropylmalate dehydratase, fused small/large subunit	GO:0003861(InterPro)|GO:0009098(InterPro)	-
GCA_030805415.1	aee999a1ad02398433ee0ccc41898b19	758	PRINTS	PR00415	Aconitase family signature	93	106	5.3E-49	T	17-03-2025	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	-	-
