Protein_ID	Smiles	Pre_label
GCA_016628565.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.531847764601866
GCA_022578615.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.2958003212249608
GCA_011801305.2	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5676815287245046
GCA_033819875.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.34213916667806815
GCA_900002365.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.40144078089895985
GCA_020500805.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.45669897499449386
GCA_004679275.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5703059882917813
GCA_030061565.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5667753334269047
GCA_000977265.3	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5906905716903016
GCA_026024425.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.3176000625988299
GCA_902827195.2	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6170726134786257
GCA_001654555.2	C(C[C@@H](C(=O)O)N)CC(=O)O	0.7320334050275653
GCA_012656375.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6207206154227088
GCA_949121745.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.635135619376214
GCA_003850985.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6025182392860448
GCA_009193465.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5193238261110422
GCA_027603655.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.4220470400926365
GCA_949124525.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5749458369062984
GCA_000524645.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6136940969548638
GCA_949124365.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6318873433298378
GCF_030869225.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5573857993940181
GCF_023757985.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.507894613795537
GCF_028826775.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5311148081276269
GCF_000026945.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5365434040185512
GCA_015501605.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5465864645568643
GCA_000616905.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6161340480174614
GCA_046127475.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.3862729086516877
GCA_932563355.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5619440698252823
GCA_024704445.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.4907780111949622
GCA_011763855.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5902705422511126
GCA_027924045.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5068930755329581
GCA_001660665.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.4704477109614543
GCF_000709125.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5407118880756271
GCA_003046695.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6318873433298378
GCA_027575685.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6380713434950441
GCA_029989845.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5512201829217097
GCF_009193585.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.4290944776480543
GCA_021442365.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.4907780111949622
GCA_015501585.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6201922354477861
GCF_010015565.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5366803917602401
GCA_020502125.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.45669897499449386
GCA_027578295.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5903870437256664
GCA_004917795.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.6322936423788269
GCA_002307695.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5663332140604281
GCA_024613185.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5343155059303291
GCA_030553285.1	C(C[C@@H](C(=O)O)N)CC(=O)O	0.5572760508725829
