Protein_ID	Smiles	Pre_label
GCA_016628565.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8757148856082374
GCA_022578615.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.5524574527078508
GCA_011801305.2	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6623852492531483
GCA_033819875.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8656694674906089
GCA_900002365.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6340692058295161
GCA_020500805.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.880153867644065
GCA_004679275.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7471065551918474
GCA_030061565.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7909423516929089
GCA_000977265.3	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.749691207459709
GCA_026024425.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7387159226487906
GCA_902827195.2	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8631394698068623
GCA_001654555.2	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7922440587625613
GCA_012656375.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8072555853726668
GCA_949121745.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6925089089699951
GCA_003850985.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.9479966875374537
GCA_009193465.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8201382649165002
GCA_027603655.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.69334957293271
GCA_949124525.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7344924888843907
GCA_000524645.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	1.0700848484359045
GCA_949124365.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6860412374360592
GCF_030869225.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8009664945322983
GCF_023757985.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8630182107038071
GCF_028826775.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7215896892552546
GCF_000026945.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8527137238174788
GCA_015501605.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.9018001246402272
GCA_000616905.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8716492679454666
GCA_046127475.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8193171160656287
GCA_932563355.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6925089089699951
GCA_024704445.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7222283705383628
GCA_011763855.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7794099312517513
GCA_027924045.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.945358822395465
GCA_001660665.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.9162704559772001
GCF_000709125.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8153792800753937
GCA_003046695.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7075141250102952
GCA_027575685.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8649541689931038
GCA_029989845.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6925089089699951
GCF_009193585.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6817663974518893
GCA_021442365.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7222283705383628
GCA_015501585.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.9472979814135772
GCF_010015565.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7635231439002762
GCA_020502125.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8965943454498679
GCA_027578295.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.9255505619775914
GCA_004917795.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8019958726423161
GCA_002307695.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	1.0273279239185755
GCA_024613185.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7308022753858789
GCA_030553285.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7528464847549583
GCF_025201335.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8601299805796727
GCA_005059875.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7655528833594826
GCA_019677385.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.842509829075133
GCA_011951285.2	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.6623852492531483
GCA_949126085.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7075141250102952
GCA_003070745.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8909047781483197
GCA_903819125.2	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7075141250102952
GCA_027577835.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.821817256634053
GCA_020744425.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8074118393384906
GCA_949124695.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7075141250102952
GCA_020579815.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8529375537639236
GCF_020536065.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.8015570769881417
GCF_001890705.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7584623680023035
GCF_000171015.1	C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N	0.7868737978376275
